Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Citizenship,Family Position,Attendance,Field of Study,Special Needs,Target
1,53,1,9003.0,1.0,42.0,,1,1,1,144.0,144.0,125.8,0,0,1,1,0,0,21,0.0,7,13.0,21,11.0,11.909090909090908,,5.0,11.0,14.0,11,10.727272727272728,0,8.9,1.4,3.51,Munich,,Full-Time,Engineering,,Graduate
1,17,4,9085.0,1.0,1.0,,1,37,1,3.0,9.0,106.0,0,0,0,1,0,0,20,0.0,0,6.0,9,6.0,13.166666666666666,,0.0,6.0,8.0,4,14.0,0,13.9,-0.3,0.79,Prague,,Full-Time,Commerce,,Enrolled
2,39,1,9003.0,1.0,1.0,,1,3,3,2.0,2.0,120.0,0,0,1,0,0,0,34,0.0,1,6.0,10,6.0,14.333333333333334,,0.0,6.0,9.0,6,12.833333333333334,0,11.1,0.6,2.02,Helsinki,,Part-Time,Arts,,Enrolled
1,1,1,9773.0,1.0,1.0,117.0,1,1,19,4.0,4.0,109.3,0,0,0,1,1,0,19,0.0,0,6.0,11,4.0,12.25,0.0,0.0,6.0,10.0,3,12.666666666666666,0,7.6,2.6,0.32,Oslo,First Child,Online,Engineering,Special Needs,Enrolled
1,17,4,9670.0,1.0,1.0,110.0,1,1,37,7.0,7.0,111.1,1,0,0,0,0,0,18,0.0,0,6.0,6,6.0,12.333333333333334,0.0,0.0,6.0,8.0,5,13.6,0,8.9,1.4,3.51,Barcelona,First Child,Full-Time,Commerce,Special Needs,Graduate
1,16,2,9070.0,1.0,1.0,133.0,1,1,3,4.0,2.0,122.5,1,0,0,1,0,0,18,0.0,0,6.0,11,1.0,11.0,1.0,0.0,6.0,11.0,4,11.0,4,7.6,2.6,0.32,Lisbon,Youngest Child,Full-Time,Arts,No Special Needs,Enrolled
1,43,1,9556.0,1.0,1.0,140.0,1,37,37,9.0,9.0,128.0,1,0,0,0,0,0,32,0.0,0,7.0,7,0.0,0.0,7.0,0.0,8.0,8.0,0,0.0,7,10.8,1.4,1.74,Paris,Middle Child,Evening Classes,Arts,No Special Needs,Dropout
1,43,1,9070.0,1.0,1.0,133.0,1,1,2,9.0,2.0,128.8,0,0,0,1,1,0,19,0.0,6,12.0,12,12.0,13.166666666666666,0.0,6.0,12.0,12.0,12,13.0,0,10.8,1.4,1.74,Kyiv,First Child,Part-Time,Medicine,Special Needs,Graduate
1,1,1,,1.0,1.0,123.0,1,38,38,4.0,7.0,114.3,0,0,0,1,0,0,19,0.0,0,,0,0.0,,0.0,,6.0,0.0,0,0.0,0,11.1,0.6,2.02,Rome,First Child,Online,Arts,No Special Needs,Dropout
1,17,1,9773.0,1.0,1.0,,1,37,37,0.0,4.0,120.5,1,0,0,1,1,0,19,0.0,0,6.0,12,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,9.4,-0.8,-3.12,Dublin,,Online,Commerce,,Dropout
2,1,1,9991.0,0.0,3.0,,1,1,3,4.0,9.0,137.3,0,0,0,1,0,0,23,0.0,0,5.0,5,5.0,10.8,,0.0,5.0,9.0,4,11.5,0,9.4,-0.8,-3.12,Rome,,Evening Classes,Commerce,,Graduate
1,17,1,9085.0,1.0,1.0,130.0,1,37,36,4.0,90.0,127.6,0,0,0,1,1,0,23,0.0,0,5.0,6,4.0,14.25,0.0,0.0,5.0,6.0,5,13.4,0,7.6,2.6,0.32,,Youngest Child,Part-Time,Medicine,Special Needs,Graduate
1,17,4,9085.0,1.0,1.0,,1,19,19,4.0,10.0,124.4,1,0,0,1,0,0,19,0.0,0,6.0,14,6.0,15.666666666666666,,0.0,6.0,9.0,6,14.5,0,15.5,2.8,-4.06,Budapest,,Full-Time,Commerce,,Graduate
1,16,1,9556.0,,1.0,137.0,1,37,37,9.0,,122.7,1,0,0,1,0,1,18,,0,7.0,7,7.0,15.285714285714286,0.0,0.0,,,8,,0,12.4,,1.79,,Youngest Child,Evening Classes,Science,Special Needs,Graduate
2,39,1,9500.0,1.0,1.0,,1,1,19,9.0,9.0,120.0,0,0,0,1,1,1,34,0.0,0,8.0,8,7.0,13.842857142857143,,0.0,8.0,8.0,7,13.842857142857143,0,12.7,3.7,-1.7,London,,Online,Arts,,Graduate
1,17,4,9500.0,1.0,,,1,1,19,,3.0,121.3,1,0,0,1,1,1,18,,0,8.0,8,,,0.0,0.0,8.0,8.0,7,15.07,0,10.8,1.4,1.74,,,Part-Time,Science,No Special Needs,Graduate
1,17,1,9130.0,1.0,1.0,143.0,1,3,3,2.0,2.0,131.8,1,0,1,0,0,0,18,0.0,0,6.0,9,5.0,12.4,0.0,0.0,6.0,12.0,5,14.166666666666666,0,8.9,1.4,3.51,Athens,First Child,Part-Time,Engineering,No Special Needs,Enrolled
1,42,1,9500.0,1.0,1.0,,1,19,37,5.0,7.0,134.3,1,0,0,1,0,0,28,0.0,12,17.0,21,17.0,13.394736842105264,,11.0,17.0,19.0,17,13.554736842105264,0,16.2,0.3,-0.92,Zurich,,Evening Classes,Engineering,,Graduate
1,1,1,9238.0,1.0,1.0,170.0,1,37,37,0.0,0.0,150.8,1,0,0,1,0,0,27,0.0,0,6.0,13,2.0,11.0,0.0,0.0,6.0,14.0,1,11.0,0,7.6,2.6,0.32,Madrid,First Child,Online,Engineering,Special Needs,Dropout
1,1,4,9147.0,,1.0,,1,1,1,3.0,,113.6,1,0,0,1,0,1,22,,0,5.0,6,3.0,14.0,,0.0,,,5,,0,11.1,,2.02,,,Full-Time,Engineering,,Graduate
1,1,1,9853.0,1.0,1.0,160.0,1,1,37,9.0,9.0,146.0,1,0,0,1,0,0,19,0.0,0,6.0,11,3.0,10.333333333333334,0.0,0.0,6.0,10.0,5,11.8,0,9.4,-0.8,-3.12,Bucharest,First Child,Part-Time,Commerce,Special Needs,Enrolled
2,1,5,9500.0,1.0,1.0,130.0,1,1,19,4.0,4.0,122.3,0,0,0,1,0,0,19,0.0,0,7.0,7,6.0,14.35,0.0,0.0,7.0,7.0,6,14.35,0,7.6,2.6,0.32,Warsaw,First Child,Online,Science,Special Needs,Graduate
1,1,1,171.0,1.0,1.0,,1,19,19,5.0,5.0,134.6,1,0,0,1,0,1,19,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,10.8,1.4,1.74,Edinburgh,,Part-Time,Science,,Graduate
1,51,1,9070.0,1.0,1.0,,1,3,1,3.0,5.0,121.8,0,0,0,1,0,1,19,0.0,5,11.0,11,11.0,13.181818181818182,,5.0,11.0,11.0,11,12.909090909090908,0,11.1,0.6,2.02,Oslo,,Online,Medicine,,Graduate
1,17,2,9238.0,1.0,1.0,128.0,1,19,37,9.0,8.0,116.5,0,0,0,1,0,1,18,0.0,0,6.0,11,5.0,11.142857142857142,0.0,0.0,6.0,11.0,4,11.25,0,16.2,0.3,-0.92,Kyiv,First Child,Part-Time,Medicine,Special Needs,Graduate
1,17,1,9070.0,1.0,,,1,1,1,,0.0,133.3,1,0,0,1,1,0,18,,0,6.0,7,,,,0.0,6.0,6.0,0,0.0,0,7.6,2.6,0.32,,,Part-Time,Engineering,,Dropout
2,1,1,9003.0,1.0,1.0,131.0,1,19,38,5.0,5.0,118.4,0,0,0,1,0,0,20,0.0,0,6.0,11,6.0,14.125,0.0,0.0,6.0,10.0,5,12.6,0,13.9,-0.3,0.79,Kyiv,Middle Child,Evening Classes,Commerce,Special Needs,Graduate
2,39,1,9556.0,1.0,19.0,133.1,1,37,38,9.0,9.0,123.0,0,0,0,1,0,0,31,0.0,0,7.0,13,6.0,11.833333333333334,0.0,0.0,7.0,8.0,7,12.228571428571428,0,12.4,0.5,1.79,Milan,Youngest Child,Part-Time,Science,No Special Needs,Graduate
1,16,2,9147.0,1.0,1.0,139.0,1,38,37,9.0,9.0,123.7,1,0,0,1,0,1,22,0.0,0,5.0,8,4.0,12.0,0.0,0.0,5.0,8.0,4,11.4,2,16.2,0.3,-0.92,Venice,Middle Child,Online,Engineering,No Special Needs,Graduate
1,1,1,9670.0,1.0,1.0,127.0,1,1,37,4.0,9.0,128.1,0,0,0,1,1,0,19,0.0,0,5.0,8,4.0,12.5,0.0,0.0,5.0,6.0,4,11.0,0,7.6,2.6,0.32,Istanbul,Middle Child,Online,Medicine,No Special Needs,Enrolled
1,17,1,9238.0,1.0,1.0,115.0,1,19,38,5.0,5.0,115.0,1,0,0,1,0,0,19,0.0,0,6.0,6,6.0,12.0,0.0,0.0,6.0,7.0,6,12.857142857142858,0,11.1,0.6,2.02,Venice,Middle Child,Evening Classes,Arts,No Special Needs,Graduate
1,1,4,171.0,1.0,1.0,131.0,1,19,19,4.0,4.0,119.8,1,1,0,1,0,0,22,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,16.2,0.3,-0.92,Venice,Middle Child,Evening Classes,Medicine,No Special Needs,Graduate
1,1,1,9773.0,1.0,1.0,,1,38,37,9.0,5.0,138.4,1,0,0,1,0,1,24,0.0,0,6.0,7,6.0,13.666666666666666,,0.0,6.0,6.0,6,12.833333333333334,0,10.8,1.4,1.74,Helsinki,,Part-Time,Commerce,,Graduate
1,39,1,9085.0,1.0,1.0,140.0,1,3,3,4.0,2.0,141.7,1,0,0,1,0,0,27,0.0,0,6.0,13,3.0,10.5,0.0,0.0,6.0,19.0,1,12.0,0,12.4,0.5,1.79,Warsaw,Youngest Child,Full-Time,Medicine,Special Needs,Dropout
1,1,1,9991.0,0.0,1.0,,1,2,37,3.0,9.0,131.4,0,0,0,1,1,0,34,0.0,0,5.0,6,5.0,12.4,,0.0,5.0,9.0,5,13.428571428571429,0,13.9,-0.3,0.79,Amsterdam,,Part-Time,Medicine,,Graduate
1,1,2,9254.0,1.0,1.0,112.0,1,37,37,6.0,6.0,106.1,1,0,0,0,0,0,20,0.0,0,6.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,11.1,0.6,2.02,Edinburgh,First Child,Full-Time,Commerce,No Special Needs,Dropout
2,39,1,9556.0,1.0,1.0,,1,37,37,9.0,9.0,120.0,0,0,0,1,0,0,47,0.0,1,7.0,16,6.0,12.514285714285716,,0.0,7.0,15.0,4,11.75,0,12.7,3.7,-1.7,Madrid,,Full-Time,Commerce,,Dropout
1,17,4,9500.0,1.0,1.0,132.0,1,38,19,5.0,7.0,125.5,0,0,0,1,0,1,19,0.0,0,7.0,8,6.0,13.579999999999998,0.0,0.0,8.0,8.0,8,12.93625,0,15.5,2.8,-4.06,Rome,Youngest Child,Online,Medicine,Special Needs,Graduate
2,39,1,8014.0,0.0,19.0,,1,37,37,6.0,6.0,139.0,0,0,0,1,1,0,49,0.0,0,6.0,8,6.0,12.166666666666666,,0.0,6.0,8.0,6,14.428571428571429,0,12.4,0.5,1.79,Lisbon,,Part-Time,Arts,,Graduate
1,44,1,9085.0,1.0,39.0,,1,3,3,2.0,2.0,150.0,1,0,0,1,0,0,22,0.0,2,6.0,7,6.0,14.428571428571429,,1.0,6.0,9.0,5,13.0,0,13.9,-0.3,0.79,Warsaw,,Full-Time,Medicine,,Graduate
1,1,4,9500.0,1.0,1.0,,1,19,19,4.0,5.0,137.0,1,0,0,1,0,0,18,0.0,0,8.0,8,8.0,14.25,,0.0,8.0,8.0,8,14.25,0,9.4,-0.8,-3.12,Helsinki,,Online,Arts,,Graduate
1,39,1,9254.0,1.0,1.0,133.1,1,1,1,9.0,6.0,105.0,1,0,1,0,0,0,24,0.0,0,6.0,14,6.0,11.285714285714286,0.0,0.0,6.0,16.0,3,10.333333333333334,0,8.9,1.4,3.51,Venice,First Child,Online,Medicine,Special Needs,Dropout
1,17,1,,0.0,1.0,136.0,1,37,37,5.0,8.0,132.5,0,0,1,1,0,1,22,0.0,1,,7,4.0,,0.0,,6.0,8.0,5,13.0,0,13.9,-0.3,0.79,Bucharest,Middle Child,Full-Time,Engineering,No Special Needs,Graduate
1,17,3,9147.0,1.0,,,1,37,38,,1.0,129.4,0,0,0,1,0,0,18,,0,5.0,5,,,0.0,0.0,5.0,6.0,4,12.5,0,9.4,-0.8,-3.12,,,Online,Engineering,No Special Needs,Graduate
1,1,3,9254.0,1.0,1.0,,1,19,1,7.0,9.0,121.7,1,0,0,1,0,1,18,0.0,0,6.0,6,6.0,12.666666666666666,,0.0,6.0,6.0,6,12.5,0,12.4,0.5,1.79,Madrid,,Evening Classes,Medicine,,Graduate
1,39,1,9119.0,1.0,19.0,,1,37,38,3.0,7.0,96.7,0,0,0,1,1,1,29,0.0,0,5.0,6,0.0,0.0,,0.0,5.0,7.0,0,0.0,0,12.4,0.5,1.79,Istanbul,,Full-Time,Medicine,,Dropout
1,44,1,9070.0,1.0,39.0,,1,19,1,9.0,3.0,120.0,1,0,0,1,1,0,23,0.0,2,7.0,8,5.0,12.2,,5.0,9.0,10.0,7,12.142857142857142,1,16.2,0.3,-0.92,Warsaw,,Part-Time,Science,,Dropout
1,43,1,9991.0,0.0,3.0,,1,3,1,2.0,9.0,130.0,0,0,0,1,1,0,33,0.0,0,5.0,5,0.0,0.0,,0.0,5.0,5.0,0,0.0,0,12.7,3.7,-1.7,Copenhagen,,Online,Science,,Dropout
1,1,5,9254.0,1.0,1.0,101.0,1,3,19,3.0,9.0,98.9,1,0,0,1,1,0,20,0.0,0,6.0,10,4.0,13.0,0.0,0.0,6.0,6.0,6,13.0,0,12.4,0.5,1.79,Bucharest,Middle Child,Evening Classes,Engineering,No Special Needs,Graduate
2,42,1,9556.0,1.0,1.0,110.0,1,37,37,9.0,6.0,140.0,0,0,0,1,1,0,43,0.0,0,7.0,7,0.0,0.0,0.0,0.0,8.0,13.0,2,13.15,0,16.2,0.3,-0.92,Milan,First Child,Full-Time,Science,No Special Needs,Dropout
1,39,1,9085.0,1.0,19.0,,1,3,1,2.0,5.0,103.0,0,0,0,1,1,0,25,0.0,0,6.0,0,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,10.8,1.4,1.74,Munich,,Online,Medicine,,Dropout
1,39,1,9003.0,1.0,1.0,130.0,1,19,19,9.0,1.0,140.0,0,0,0,1,0,0,26,0.0,6,12.0,13,6.0,13.0,0.0,4.0,12.0,14.0,11,13.833333333333334,0,15.5,2.8,-4.06,Budapest,First Child,Online,Science,No Special Needs,Graduate
1,1,4,9500.0,1.0,1.0,,1,19,1,1.0,1.0,117.8,1,0,0,1,0,0,18,0.0,0,7.0,10,7.0,13.03,,0.0,8.0,8.0,8,13.21875,0,15.5,2.8,-4.06,Kyiv,,Online,Arts,,Graduate
1,43,1,9773.0,1.0,1.0,,1,19,19,9.0,8.0,134.0,0,0,0,1,0,1,20,0.0,0,6.0,6,6.0,13.666666666666666,,0.0,6.0,6.0,6,13.333333333333334,0,12.4,0.5,1.79,Bucharest,,Online,Science,,Graduate
1,39,1,9238.0,1.0,19.0,133.1,1,37,37,9.0,9.0,139.0,0,0,1,0,1,0,33,0.0,0,6.0,8,0.0,0.0,0.0,0.0,5.0,6.0,0,0.0,0,16.2,0.3,-0.92,Vienna,First Child,Full-Time,Engineering,Special Needs,Dropout
1,42,1,9147.0,1.0,1.0,,1,37,38,9.0,1.0,130.0,1,0,0,1,0,0,26,0.0,3,5.0,5,4.0,13.0,,1.0,5.0,7.0,2,12.0,0,9.4,-0.8,-3.12,Bucharest,,Evening Classes,Science,,Enrolled
1,1,2,9238.0,1.0,1.0,,1,38,19,9.0,7.0,129.6,1,0,0,1,1,0,19,0.0,0,6.0,10,6.0,11.125,,0.0,6.0,7.0,6,11.857142857142858,0,7.6,2.6,0.32,Prague,,Evening Classes,Science,,Graduate
1,44,1,9130.0,1.0,,,1,19,19,,5.0,140.0,1,0,1,0,0,0,20,,1,6.0,11,,,0.0,0.0,6.0,11.0,2,11.0,0,12.4,0.5,1.79,,,Part-Time,Science,No Special Needs,Enrolled
1,17,3,9238.0,1.0,1.0,141.0,1,19,38,9.0,7.0,125.6,1,0,0,1,0,1,19,0.0,0,6.0,8,6.0,11.333333333333334,0.0,0.0,6.0,6.0,6,11.833333333333334,0,8.9,1.4,3.51,Venice,Middle Child,Evening Classes,Medicine,No Special Needs,Graduate
1,42,1,9500.0,1.0,6.0,,1,37,1,9.0,4.0,145.0,0,0,0,1,0,0,21,0.0,12,21.0,33,18.0,14.933333333333334,,12.0,21.0,33.0,18,14.933333333333334,12,7.6,2.6,0.32,Vienna,,Evening Classes,Science,,Graduate
1,39,1,9670.0,1.0,12.0,133.1,1,1,19,1.0,5.0,100.0,1,0,1,0,0,0,25,0.0,0,5.0,5,5.0,11.2,0.0,0.0,5.0,5.0,4,11.25,0,9.4,-0.8,-3.12,Prague,Youngest Child,Full-Time,Arts,Special Needs,Dropout
1,17,2,9147.0,1.0,1.0,,1,1,38,5.0,7.0,122.0,1,0,0,1,1,0,20,0.0,0,5.0,8,2.0,10.5,,0.0,5.0,11.0,4,12.25,0,10.8,1.4,1.74,Oslo,,Part-Time,Medicine,,Enrolled
1,7,1,9085.0,1.0,40.0,,1,1,1,4.0,4.0,130.0,1,0,0,1,0,0,22,0.0,0,6.0,7,6.0,17.0,,0.0,6.0,7.0,6,16.285714285714285,0,11.1,0.6,2.02,Warsaw,,Full-Time,Science,,Graduate
1,17,2,9773.0,1.0,1.0,,1,2,1,2.0,7.0,126.2,1,0,0,1,0,0,20,0.0,0,6.0,6,6.0,14.333333333333334,,0.0,6.0,6.0,6,15.5,0,12.4,0.5,1.79,Rome,,Part-Time,Engineering,,Graduate
1,1,3,9500.0,1.0,1.0,113.0,1,3,1,134.0,135.0,107.8,1,0,0,1,0,1,20,0.0,0,7.0,10,5.0,14.46,0.0,0.0,7.0,8.0,6,13.55,0,12.4,0.5,1.79,Dublin,Youngest Child,Part-Time,Engineering,Special Needs,Enrolled
1,39,1,9991.0,0.0,1.0,,1,38,19,9.0,5.0,130.0,0,0,1,1,0,0,25,0.0,0,5.0,10,4.0,11.25,,0.0,5.0,9.0,4,12.0,0,12.7,3.7,-1.7,Madrid,,Evening Classes,Commerce,,Enrolled
1,17,1,9070.0,1.0,1.0,,1,19,19,7.0,7.0,125.1,0,0,0,1,1,0,18,0.0,0,6.0,7,6.0,12.333333333333334,,0.0,6.0,10.0,5,10.8,4,16.2,0.3,-0.92,Vienna,,Part-Time,Commerce,,Enrolled
1,1,1,9254.0,1.0,1.0,,1,1,1,191.0,193.0,114.5,0,0,0,1,1,0,20,0.0,0,6.0,8,6.0,13.142857142857142,,0.0,6.0,7.0,6,12.5,0,8.9,1.4,3.51,London,,Evening Classes,Commerce,,Graduate
1,1,2,9773.0,1.0,1.0,,1,34,38,0.0,5.0,108.4,1,0,0,1,0,0,20,0.0,0,6.0,10,4.0,10.5,,0.0,6.0,8.0,4,11.75,0,7.6,2.6,0.32,,,Online,Medicine,,Graduate
1,43,1,9500.0,1.0,1.0,,1,1,1,5.0,8.0,112.0,1,0,0,1,0,1,19,0.0,0,8.0,15,7.0,11.571428571428571,,0.0,8.0,15.0,7,11.571428571428571,0,12.7,3.7,-1.7,Zurich,,Full-Time,Science,,Graduate
1,1,1,9254.0,1.0,1.0,,1,3,2,4.0,5.0,112.6,0,0,0,1,1,1,20,0.0,0,6.0,9,6.0,12.571428571428571,,0.0,6.0,6.0,6,12.166666666666666,0,8.9,1.4,3.51,Saint Petersburg,,Part-Time,Science,,Graduate
1,18,6,,1.0,1.0,,1,1,19,1.0,1.0,126.7,1,0,0,1,0,1,18,0.0,0,,8,7.0,,,,8.0,8.0,7,14.314285714285717,0,12.7,3.7,-1.7,Saint Petersburg,,Full-Time,Commerce,,Graduate
1,43,1,9991.0,0.0,1.0,140.0,1,37,38,9.0,8.0,135.5,0,0,1,0,0,0,29,0.0,0,5.0,15,2.0,13.25,0.0,0.0,5.0,12.0,3,12.6,3,16.2,0.3,-0.92,Venice,Youngest Child,Online,Commerce,No Special Needs,Dropout
1,39,1,9556.0,1.0,,,1,19,38,,8.0,113.3,0,0,0,1,0,0,24,,0,7.0,15,,,,0.0,8.0,14.0,7,12.15,0,12.4,0.5,1.79,,,Evening Classes,Science,,Enrolled
2,39,1,9500.0,1.0,38.0,,1,37,37,9.0,3.0,146.6,0,0,0,1,1,0,37,0.0,0,7.0,8,7.0,12.828571428571427,,0.0,8.0,8.0,8,12.6875,0,13.9,-0.3,0.79,Helsinki,,Online,Science,,Graduate
1,1,1,9500.0,1.0,1.0,,1,1,37,3.0,8.0,128.0,0,0,0,1,0,1,18,0.0,0,7.0,9,7.0,13.055555555555555,,0.0,8.0,8.0,8,15.8125,0,13.9,-0.3,0.79,Edinburgh,,Evening Classes,Medicine,,Graduate
1,43,1,9500.0,1.0,1.0,127.0,1,19,19,4.0,7.0,121.1,0,0,0,1,0,1,18,0.0,0,7.0,11,5.0,12.16,0.0,0.0,7.0,7.0,2,13.4,0,16.2,0.3,-0.92,Milan,First Child,Evening Classes,Arts,Special Needs,Enrolled
1,17,1,171.0,1.0,1.0,,1,1,1,9.0,9.0,124.8,1,0,0,1,1,0,18,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,12.7,3.7,-1.7,Sofia,,Full-Time,Medicine,,Dropout
1,1,2,9500.0,1.0,1.0,123.0,1,34,34,90.0,90.0,113.3,1,0,0,1,0,0,20,0.0,0,7.0,8,4.0,11.95,0.0,0.0,7.0,8.0,4,11.95,0,7.6,2.6,0.32,Prague,Youngest Child,Full-Time,Medicine,No Special Needs,Dropout
1,1,1,9254.0,1.0,1.0,,1,38,37,5.0,5.0,125.1,0,0,0,1,0,0,19,0.0,0,6.0,12,4.0,11.0,,0.0,6.0,6.0,4,12.5,0,16.2,0.3,-0.92,Copenhagen,,Full-Time,Arts,,Enrolled
1,1,3,9670.0,1.0,1.0,121.0,1,1,19,5.0,5.0,111.9,1,0,0,1,1,1,20,0.0,0,6.0,7,6.0,11.333333333333334,0.0,0.0,6.0,10.0,4,10.571428571428571,0,10.8,1.4,1.74,Amsterdam,Youngest Child,Evening Classes,Arts,Special Needs,Enrolled
1,1,1,8014.0,0.0,1.0,,1,3,1,1.0,7.0,100.0,0,0,0,1,0,0,26,0.0,2,8.0,11,7.0,12.75,,2.0,7.0,7.0,7,12.285714285714286,0,16.2,0.3,-0.92,Helsinki,,Part-Time,Medicine,,Graduate
1,43,1,33.0,1.0,1.0,,1,37,1,9.0,10.0,121.2,1,0,0,1,1,0,25,0.0,5,10.0,13,5.0,11.6,,2.0,8.0,10.0,2,13.0,0,12.4,0.5,1.79,Budapest,,Evening Classes,Science,,Enrolled
1,1,2,9773.0,1.0,1.0,,105,1,1,9.0,9.0,119.0,1,0,1,0,0,0,18,1.0,0,6.0,6,6.0,12.0,,0.0,6.0,6.0,2,11.0,0,11.1,0.6,2.02,Saint Petersburg,,Full-Time,Engineering,,Dropout
1,53,1,9085.0,1.0,42.0,,1,19,38,9.0,9.0,138.2,0,0,1,0,0,0,21,0.0,7,10.0,15,8.0,13.75,,4.0,9.0,17.0,5,13.2,0,8.9,1.4,3.51,Vienna,,Online,Arts,,Dropout
1,17,1,171.0,1.0,1.0,133.0,1,1,1,6.0,7.0,134.8,1,0,0,1,0,0,18,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12.4,0.5,1.79,Lisbon,First Child,Online,Engineering,Special Needs,Enrolled
1,17,1,9130.0,1.0,1.0,147.0,1,4,1,2.0,10.0,141.8,1,0,0,1,0,0,19,0.0,0,6.0,8,6.0,13.0,0.0,0.0,6.0,9.0,4,12.8,0,13.9,-0.3,0.79,Zurich,Middle Child,Online,Engineering,No Special Needs,Graduate
2,39,1,8014.0,0.0,19.0,100.0,1,34,34,0.0,0.0,100.0,0,0,0,1,0,0,46,0.0,0,6.0,9,6.0,13.333333333333334,0.0,0.0,6.0,6.0,6,11.833333333333334,0,7.6,2.6,0.32,Berlin,Youngest Child,Online,Commerce,No Special Needs,Graduate
1,44,1,8014.0,0.0,39.0,160.0,1,37,37,7.0,7.0,156.1,0,0,0,1,0,1,21,0.0,3,6.0,6,6.0,14.666666666666666,0.0,2.0,6.0,6.0,6,14.166666666666666,0,13.9,-0.3,0.79,Lisbon,Middle Child,Evening Classes,Arts,No Special Needs,Graduate
1,43,1,9991.0,0.0,1.0,120.0,1,37,37,9.0,9.0,128.2,0,0,0,0,1,0,32,0.0,5,9.0,9,5.0,11.4,0.0,4.0,4.0,4.0,4,11.0,0,10.8,1.4,1.74,Vienna,First Child,Full-Time,Arts,Special Needs,Dropout
1,43,2,9238.0,1.0,1.0,118.0,1,38,38,5.0,5.0,110.0,0,0,0,1,0,1,19,0.0,0,6.0,8,6.0,11.428571428571429,0.0,0.0,6.0,11.0,5,11.2,0,10.8,1.4,1.74,Paris,Youngest Child,Part-Time,Commerce,Special Needs,Graduate
1,1,2,9254.0,1.0,1.0,136.0,1,1,1,9.0,4.0,123.4,1,0,0,1,0,1,18,0.0,0,6.0,9,6.0,13.571428571428571,0.0,0.0,6.0,6.0,6,12.166666666666666,0,8.9,1.4,3.51,Paris,Middle Child,Full-Time,Commerce,No Special Needs,Graduate
1,7,1,9853.0,1.0,3.0,130.0,1,37,37,9.0,9.0,130.0,0,0,0,1,0,0,28,0.0,14,15.0,25,14.0,12.428571428571429,1.0,8.0,14.0,22.0,11,11.909090909090908,0,7.6,2.6,0.32,Brussels,Middle Child,Full-Time,Engineering,No Special Needs,Dropout
1,39,1,,1.0,1.0,,1,1,19,5.0,3.0,140.0,0,1,0,1,0,0,26,0.0,0,,11,5.0,,,,8.0,13.0,5,12.14,0,16.2,0.3,-0.92,Barcelona,,Part-Time,Engineering,,Enrolled
1,1,1,9070.0,1.0,,,1,19,19,,7.0,117.0,0,0,0,1,0,0,20,,0,6.0,0,,,,0.0,6.0,0.0,0,0.0,0,15.5,2.8,-4.06,,,Online,Commerce,,Dropout
1,43,4,9085.0,1.0,1.0,,1,34,34,99.0,99.0,125.2,0,0,0,1,0,0,21,0.0,0,6.0,0,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,7.6,2.6,0.32,Barcelona,,Full-Time,Arts,,Dropout
2,39,1,9254.0,1.0,19.0,,1,37,19,9.0,10.0,156.5,0,0,0,1,1,0,53,0.0,7,11.0,12,2.0,15.0,,4.0,9.0,10.0,3,10.0,4,16.2,0.3,-0.92,Lisbon,,Part-Time,Commerce,,Graduate
1,1,6,9500.0,1.0,1.0,141.0,1,2,1,4.0,4.0,136.3,1,0,0,1,0,0,19,0.0,0,8.0,8,7.0,14.1,0.0,0.0,8.0,8.0,7,14.1,0,10.8,1.4,1.74,Venice,Youngest Child,Evening Classes,Arts,No Special Needs,Graduate
1,1,1,171.0,1.0,,,1,37,37,,9.0,124.0,1,0,0,1,0,0,18,,0,0.0,0,,,0.0,0.0,0.0,0.0,0,0.0,0,7.6,2.6,0.32,,,Part-Time,Commerce,Special Needs,Graduate
1,43,1,9556.0,1.0,1.0,130.0,1,1,37,5.0,5.0,128.0,1,0,0,1,1,0,20,0.0,0,7.0,8,7.0,13.585714285714284,0.0,0.0,8.0,8.0,8,14.6875,0,15.5,2.8,-4.06,Oslo,First Child,Evening Classes,Engineering,Special Needs,Graduate
