Unnamed: 0,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Citizenship,Family Position,Attendance,Field of Study,Special Needs
2753,1,43,1,9991.0,0.0,1.0,120.0,1,38,38,9.0,7.0,141.0,0,0,0,1,1,1,32,0.0,5,10.0,12,10.0,13.8,0.0,5.0,10.0,10.0,10,12.8,0,10.8,1.4,1.74,Graduate,Warsaw,Youngest Child,Full-Time,Science,Special Needs
598,1,17,1,9670.0,1.0,1.0,,1,19,37,7.0,4.0,134.3,0,1,0,1,0,0,20,0.0,0,6.0,7,6.0,12.666666666666666,,0.0,6.0,9.0,6,13.77777777777778,0,10.8,1.4,1.74,Graduate,Milan,,Online,Commerce,
2789,1,39,1,171.0,1.0,1.0,133.1,1,37,37,9.0,7.0,100.0,0,0,1,1,1,1,33,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Madrid,Youngest Child,Part-Time,Medicine,Special Needs
2867,1,39,1,9003.0,1.0,19.0,133.1,1,37,37,9.0,9.0,100.0,0,0,0,1,0,0,60,0.0,0,6.0,10,6.0,12.75,0.0,0.0,6.0,6.0,4,14.75,0,13.9,-0.3,0.79,Graduate,Brussels,Youngest Child,Full-Time,Science,Special Needs
4319,1,17,1,9773.0,1.0,1.0,,1,19,38,9.0,9.0,121.7,1,0,0,1,1,1,19,0.0,0,6.0,9,5.0,12.4,,0.0,6.0,6.0,6,13.166666666666666,0,12.7,3.7,-1.7,Graduate,Budapest,,Online,Arts,
3423,2,39,1,9991.0,0.0,3.0,,1,3,1,1.0,10.0,160.0,0,0,0,1,0,0,30,0.0,0,5.0,5,5.0,14.6,,0.0,5.0,5.0,5,15.4,0,12.7,3.7,-1.7,Dropout,Budapest,,Online,Medicine,
3720,1,44,1,9003.0,1.0,1.0,,1,1,3,144.0,123.0,120.0,0,0,0,1,1,0,19,0.0,0,6.0,17,1.0,11.0,,0.0,6.0,19.0,0,0.0,0,16.2,0.3,-0.92,Enrolled,Paris,,Online,Engineering,
3162,1,1,4,9500.0,1.0,1.0,,1,19,38,9.0,9.0,123.0,1,0,0,1,0,0,19,0.0,0,8.0,8,7.0,14.328571428571427,,0.0,8.0,8.0,7,14.328571428571427,0,10.8,1.4,1.74,Graduate,Berlin,,Part-Time,Commerce,
923,1,39,1,9500.0,1.0,19.0,,1,37,37,9.0,6.0,120.0,0,0,0,0,0,1,39,0.0,0,7.0,14,3.0,11.5,,0.0,7.0,9.0,2,10.5,0,16.2,0.3,-0.92,Dropout,Prague,,Full-Time,Arts,
1253,1,1,1,9238.0,1.0,1.0,126.0,1,38,38,7.0,8.0,126.7,1,0,0,1,0,0,19,0.0,0,6.0,11,4.0,12.75,0.0,0.0,6.0,7.0,6,11.333333333333334,0,7.6,2.6,0.32,Graduate,Kyiv,First Child,Evening Classes,Medicine,No Special Needs
3372,1,17,2,9254.0,1.0,1.0,131.0,1,1,19,9.0,9.0,130.3,1,0,0,1,0,1,18,0.0,0,6.0,6,6.0,12.833333333333334,0.0,0.0,6.0,7.0,6,12.333333333333334,0,13.9,-0.3,0.79,Graduate,Berlin,First Child,Part-Time,Engineering,Special Needs
1053,1,44,1,9085.0,1.0,39.0,140.0,1,3,3,2.0,2.0,140.0,1,0,0,1,0,0,19,0.0,0,6.0,10,6.0,13.0,0.0,0.0,6.0,19.0,5,13.0,0,12.4,0.5,1.79,Graduate,Lisbon,First Child,Part-Time,Engineering,No Special Needs
274,1,1,1,9238.0,1.0,1.0,152.0,1,1,38,4.0,5.0,144.7,0,0,0,1,0,0,20,0.0,0,6.0,8,6.0,14.5,0.0,0.0,6.0,7.0,6,15.428571428571429,0,16.2,0.3,-0.92,Graduate,Madrid,First Child,Full-Time,Science,Special Needs
3124,1,17,3,9500.0,1.0,1.0,137.0,1,19,37,7.0,7.0,126.7,1,0,0,1,0,1,19,0.0,0,7.0,7,7.0,13.714285714285714,0.0,0.0,8.0,11.0,8,14.863636363636363,0,16.2,0.3,-0.92,Graduate,Lisbon,First Child,Evening Classes,Science,No Special Needs
1011,1,17,1,9500.0,1.0,1.0,128.0,1,19,1,4.0,3.0,117.2,1,0,0,1,0,0,20,0.0,0,7.0,9,6.0,11.605,0.0,0.0,8.0,10.0,7,12.4125,0,16.2,0.3,-0.92,Graduate,Dublin,Youngest Child,Part-Time,Commerce,Special Needs
3316,1,7,1,9119.0,1.0,3.0,,1,19,19,1.0,1.0,120.0,0,0,0,0,1,0,40,0.0,1,5.0,7,1.0,13.0,,2.0,5.0,5.0,2,14.0,0,12.7,3.7,-1.7,Dropout,Stockholm,,Part-Time,Engineering,
1169,1,1,1,9670.0,,1.0,,1,19,37,5.0,,121.4,0,0,0,1,1,0,21,,0,5.0,7,4.0,11.5,,0.0,,,4,,0,9.4,,-3.12,Graduate,,,Part-Time,Medicine,
2762,1,39,1,8014.0,0.0,19.0,,1,37,37,5.0,5.0,111.0,1,0,0,1,0,1,26,0.0,0,6.0,10,3.0,12.333333333333334,,0.0,6.0,14.0,3,11.666666666666666,0,7.6,2.6,0.32,Enrolled,Helsinki,,Online,Engineering,
3711,1,44,1,171.0,1.0,39.0,160.0,1,19,38,9.0,9.0,160.0,1,0,1,1,1,1,21,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Milan,Middle Child,Online,Engineering,No Special Needs
4344,1,17,5,9238.0,1.0,1.0,134.0,1,38,37,9.0,9.0,126.0,0,0,1,0,0,0,21,0.0,0,6.0,10,5.0,11.833333333333334,0.0,0.0,6.0,10.0,5,13.2,0,13.9,-0.3,0.79,Dropout,Milan,Youngest Child,Full-Time,Medicine,Special Needs
3670,1,1,1,171.0,1.0,1.0,138.0,1,1,3,4.0,4.0,147.5,1,0,0,1,0,1,19,0.0,6,12.0,12,12.0,13.666666666666666,0.0,4.0,11.0,12.0,11,14.166666666666666,0,8.9,1.4,3.51,Graduate,Rome,First Child,Online,Engineering,Special Needs
1731,1,1,1,,1.0,1.0,,1,19,19,90.0,8.0,133.9,1,0,0,0,1,0,20,0.0,0,,7,4.0,,,,5.0,11.0,3,12.0,2,10.8,1.4,1.74,Dropout,Milan,,Part-Time,Commerce,
719,1,43,1,9670.0,1.0,1.0,142.0,1,38,1,8.0,10.0,138.5,1,0,0,1,1,0,18,0.0,0,6.0,16,5.0,13.8,0.0,0.0,6.0,7.0,5,12.4,0,13.9,-0.3,0.79,Enrolled,Stockholm,Middle Child,Online,Arts,Special Needs
1896,1,1,1,9085.0,1.0,1.0,105.0,1,19,37,8.0,8.0,102.6,0,1,0,1,0,0,21,0.0,0,6.0,13,4.0,12.0,0.0,0.0,6.0,17.0,2,11.5,0,11.1,0.6,2.02,Enrolled,Berlin,Middle Child,Full-Time,Medicine,No Special Needs
1460,1,39,1,9670.0,1.0,1.0,,1,38,37,7.0,7.0,140.0,0,0,0,1,1,0,24,0.0,0,6.0,15,4.0,10.5,,0.0,6.0,16.0,4,12.5,0,15.5,2.8,-4.06,Dropout,Athens,,Full-Time,Science,
49,1,1,1,9238.0,1.0,1.0,,1,37,38,9.0,9.0,126.1,0,0,0,1,0,1,19,0.0,0,6.0,7,5.0,12.333333333333334,,0.0,6.0,7.0,6,12.833333333333334,0,12.7,3.7,-1.7,Graduate,Athens,,Full-Time,Science,
3468,1,1,1,9991.0,0.0,1.0,140.0,1,37,37,9.0,9.0,124.6,0,0,0,1,0,0,29,0.0,0,5.0,11,5.0,11.4,0.0,0.0,5.0,10.0,4,10.25,0,15.5,2.8,-4.06,Enrolled,Zurich,Middle Child,Evening Classes,Medicine,No Special Needs
2018,1,1,1,9254.0,1.0,1.0,,1,19,19,5.0,5.0,101.8,1,0,0,1,0,0,21,0.0,0,6.0,8,5.0,11.6,,0.0,6.0,6.0,5,13.0,0,12.4,0.5,1.79,Enrolled,Sofia,,Full-Time,Medicine,
3486,1,1,2,9500.0,1.0,1.0,149.0,1,19,1,9.0,9.0,137.8,1,0,0,1,1,0,18,0.0,0,8.0,8,7.0,13.0,0.0,0.0,8.0,8.0,7,13.0,0,12.7,3.7,-1.7,Graduate,London,Middle Child,Evening Classes,Arts,No Special Needs
4069,1,17,2,9238.0,1.0,1.0,,1,2,3,3.0,3.0,132.7,1,0,0,1,0,0,19,0.0,0,6.0,7,6.0,11.166666666666666,,0.0,6.0,9.0,6,11.666666666666666,0,9.4,-0.8,-3.12,Graduate,London,,Part-Time,Medicine,
3416,1,1,1,9773.0,1.0,1.0,143.0,1,3,3,2.0,5.0,144.8,0,0,0,1,0,0,19,0.0,0,6.0,6,6.0,12.166666666666666,0.0,0.0,6.0,6.0,6,12.5,0,16.2,0.3,-0.92,Enrolled,Lisbon,Middle Child,Part-Time,Science,No Special Needs
3907,1,1,1,9238.0,1.0,1.0,,1,3,38,1.0,5.0,136.7,1,0,0,1,0,0,22,0.0,0,6.0,11,4.0,12.5,,0.0,6.0,13.0,3,13.666666666666666,0,9.4,-0.8,-3.12,Enrolled,Edinburgh,,Online,Medicine,
809,1,1,5,9070.0,1.0,1.0,123.0,1,3,1,9.0,3.0,121.3,1,0,0,1,0,0,20,0.0,0,6.0,6,6.0,11.166666666666666,0.0,0.0,6.0,9.0,6,11.5,0,12.4,0.5,1.79,Enrolled,Munich,First Child,Online,Commerce,No Special Needs
2436,1,39,1,9003.0,1.0,1.0,,1,1,3,2.0,6.0,110.0,0,0,0,1,1,0,32,0.0,8,18.0,27,13.0,13.714285714285714,,7.0,12.0,18.0,12,12.083333333333334,0,15.5,2.8,-4.06,Graduate,Oslo,,Online,Commerce,
790,1,17,1,9773.0,1.0,1.0,,1,1,19,9.0,9.0,124.0,0,0,0,1,0,1,19,0.0,0,6.0,6,6.0,13.166666666666666,,0.0,6.0,6.0,6,13.833333333333334,0,11.1,0.6,2.02,Graduate,Copenhagen,,Online,Engineering,
875,1,1,1,9500.0,1.0,1.0,,1,38,38,9.0,9.0,126.8,0,0,0,1,1,1,19,0.0,0,7.0,9,7.0,14.244444444444444,,0.0,8.0,12.0,8,12.233333333333333,0,15.5,2.8,-4.06,Graduate,Budapest,,Online,Science,
3332,1,17,1,9119.0,1.0,1.0,,1,1,1,9.0,9.0,116.2,0,0,1,0,1,0,21,0.0,0,5.0,9,2.0,11.0,,0.0,5.0,8.0,2,11.5,2,7.6,2.6,0.32,Dropout,Milan,,Part-Time,Science,
4009,1,17,5,9254.0,1.0,1.0,,1,38,1,5.0,9.0,109.5,0,0,0,1,1,0,19,0.0,0,5.0,5,0.0,0.0,,0.0,5.0,10.0,0,0.0,0,10.8,1.4,1.74,Dropout,Edinburgh,,Part-Time,Engineering,
2942,1,1,1,171.0,1.0,1.0,,1,40,1,2.0,4.0,160.1,0,0,0,1,0,1,19,0.0,6,12.0,12,12.0,14.5,,4.0,11.0,15.0,11,13.583333333333334,0,8.9,1.4,3.51,Graduate,Kyiv,,Part-Time,Science,
2302,1,1,1,9147.0,1.0,1.0,130.0,1,37,37,9.0,9.0,118.8,0,0,1,1,1,1,22,0.0,0,5.0,8,5.0,10.666666666666666,0.0,0.0,5.0,11.0,2,11.0,0,15.5,2.8,-4.06,Enrolled,Sofia,First Child,Evening Classes,Science,No Special Needs
2459,1,1,1,9147.0,1.0,1.0,,1,19,37,9.0,9.0,129.9,0,0,0,1,1,0,18,0.0,0,5.0,5,5.0,11.6,,0.0,5.0,5.0,5,13.2,0,12.4,0.5,1.79,Graduate,Amsterdam,,Part-Time,Engineering,
4283,1,39,1,9147.0,1.0,19.0,,1,38,19,7.0,9.0,132.0,0,0,1,0,1,0,28,0.0,0,5.0,7,1.0,11.0,,0.0,5.0,9.0,0,0.0,0,10.8,1.4,1.74,Dropout,Sofia,,Online,Commerce,
4057,1,42,1,9003.0,1.0,39.0,,1,19,1,5.0,5.0,140.0,0,0,0,1,0,0,22,0.0,0,6.0,10,6.0,12.571428571428571,,0.0,6.0,12.0,4,13.666666666666666,0,15.5,2.8,-4.06,Enrolled,Sofia,,Evening Classes,Science,
359,1,39,1,9085.0,1.0,43.0,160.0,1,3,39,2.0,3.0,172.0,0,0,0,1,0,0,26,0.0,0,6.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,8.9,1.4,3.51,Dropout,Milan,Youngest Child,Part-Time,Science,Special Needs
2840,1,39,1,9085.0,1.0,1.0,,1,37,37,6.0,6.0,110.0,0,0,0,1,0,1,25,0.0,0,6.0,13,3.0,11.666666666666666,,0.0,6.0,14.0,2,11.333333333333334,0,11.1,0.6,2.02,Enrolled,Prague,,Evening Classes,Commerce,
15,1,1,1,9773.0,1.0,1.0,,1,19,37,9.0,3.0,120.7,1,0,0,1,0,0,20,0.0,0,6.0,6,5.0,13.2,,0.0,6.0,7.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Copenhagen,,Part-Time,Medicine,
3121,1,1,1,9556.0,1.0,1.0,,1,37,38,7.0,9.0,125.8,0,0,0,1,0,1,20,0.0,0,7.0,14,7.0,10.642857142857142,,0.0,8.0,8.0,8,11.55,0,12.7,3.7,-1.7,Graduate,Sofia,,Evening Classes,Arts,
4163,1,17,2,9238.0,1.0,1.0,,1,19,38,9.0,9.0,110.7,1,0,0,1,0,0,19,0.0,0,6.0,9,6.0,12.166666666666666,,0.0,6.0,9.0,6,11.0,0,8.9,1.4,3.51,Graduate,Paris,,Part-Time,Medicine,
1531,1,17,3,9500.0,1.0,1.0,,1,38,1,9.0,5.0,133.8,1,0,0,1,0,0,18,0.0,0,7.0,7,6.0,13.033333333333331,,0.0,7.0,7.0,6,13.033333333333331,0,7.6,2.6,0.32,Graduate,Copenhagen,,Part-Time,Engineering,
829,1,43,1,9670.0,1.0,1.0,139.0,1,3,19,3.0,5.0,120.8,0,0,0,1,0,0,19,0.0,0,6.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,15.5,2.8,-4.06,Dropout,London,Middle Child,Part-Time,Medicine,No Special Needs
1571,1,39,1,9003.0,1.0,19.0,,1,37,37,9.0,10.0,120.0,0,0,1,0,1,0,38,0.0,0,6.0,8,0.0,0.0,,0.0,6.0,10.0,0,0.0,0,16.2,0.3,-0.92,Dropout,Venice,,Evening Classes,Commerce,
4301,1,43,1,171.0,1.0,,,1,38,37,,7.0,140.0,0,0,0,0,1,0,25,,0,0.0,0,,,,0.0,0.0,0.0,0,0.0,0,15.5,2.8,-4.06,Dropout,,,Online,Arts,
4352,1,1,6,9853.0,1.0,1.0,,1,38,38,9.0,7.0,137.6,1,0,0,1,0,0,18,0.0,0,6.0,7,6.0,11.666666666666666,,0.0,6.0,7.0,6,12.333333333333334,0,10.8,1.4,1.74,Dropout,Warsaw,,Full-Time,Commerce,
1541,2,39,1,9853.0,1.0,12.0,133.1,1,37,37,7.0,8.0,103.0,0,0,0,1,0,0,41,0.0,0,6.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,16.2,0.3,-0.92,Dropout,Dublin,Youngest Child,Evening Classes,Medicine,No Special Needs
1991,1,43,1,171.0,1.0,2.0,140.0,1,37,37,9.0,9.0,140.0,1,0,0,1,0,0,34,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10.8,1.4,1.74,Dropout,Budapest,First Child,Online,Medicine,Special Needs
4384,2,1,1,9238.0,1.0,1.0,,1,37,34,9.0,7.0,139.4,0,0,0,0,0,0,27,0.0,0,6.0,12,2.0,11.0,,0.0,6.0,14.0,4,10.5,0,9.4,-0.8,-3.12,Dropout,Edinburgh,,Online,Engineering,
2729,1,1,1,9130.0,1.0,1.0,,1,38,38,5.0,8.0,120.4,1,0,0,1,0,0,20,0.0,0,5.0,9,4.0,12.0,,0.0,5.0,6.0,5,13.4,0,9.4,-0.8,-3.12,Graduate,Istanbul,,Full-Time,Arts,
3126,1,17,1,9238.0,1.0,1.0,126.0,1,37,19,9.0,8.0,116.9,1,0,0,1,0,0,21,0.0,0,6.0,11,6.0,10.375,0.0,0.0,6.0,12.0,3,11.666666666666666,0,12.7,3.7,-1.7,Enrolled,Munich,Youngest Child,Part-Time,Engineering,Special Needs
298,1,17,4,9556.0,1.0,1.0,,1,1,1,4.0,10.0,107.1,1,0,0,1,0,0,20,0.0,0,7.0,7,7.0,12.5,,0.0,8.0,8.0,8,13.1375,0,12.4,0.5,1.79,Graduate,Kyiv,,Online,Commerce,
4174,1,1,1,,1.0,1.0,163.0,1,37,37,5.0,6.0,155.0,0,0,0,1,0,1,21,0.0,0,,6,6.0,,0.0,,6.0,8.0,6,13.166666666666666,0,9.4,-0.8,-3.12,Graduate,Milan,Middle Child,Full-Time,Engineering,Special Needs
4096,4,39,1,8014.0,0.0,19.0,,1,37,37,9.0,9.0,113.5,0,0,0,1,0,1,39,0.0,0,6.0,6,6.0,13.833333333333334,,0.0,6.0,6.0,6,15.5,0,11.1,0.6,2.02,Graduate,Budapest,,Full-Time,Science,
3723,1,17,2,9119.0,1.0,1.0,137.0,1,1,1,4.0,4.0,130.4,1,0,1,1,1,0,18,0.0,0,5.0,10,1.0,12.0,0.0,0.0,5.0,7.0,3,10.666666666666666,2,7.6,2.6,0.32,Dropout,Edinburgh,First Child,Full-Time,Engineering,Special Needs
4224,1,43,1,,1.0,1.0,,1,38,19,5.0,8.0,120.7,0,0,0,1,0,1,19,0.0,0,,9,6.0,,,,8.0,11.0,8,13.927272727272726,0,16.2,0.3,-0.92,Graduate,Paris,,Part-Time,Commerce,
3363,1,7,1,9147.0,1.0,2.0,150.0,1,3,37,2.0,5.0,150.0,1,0,1,0,0,0,38,0.0,0,5.0,6,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Vienna,Youngest Child,Evening Classes,Arts,Special Needs
2228,2,39,1,9773.0,1.0,1.0,120.0,1,37,38,9.0,3.0,155.5,0,0,0,1,1,0,47,0.0,0,6.0,12,5.0,13.8,0.0,0.0,6.0,13.0,4,14.0,0,12.7,3.7,-1.7,Dropout,Istanbul,Middle Child,Online,Arts,No Special Needs
880,1,17,2,9070.0,1.0,1.0,126.0,1,38,38,9.0,8.0,129.9,1,0,0,1,1,1,19,0.0,0,6.0,6,6.0,13.666666666666666,0.0,0.0,6.0,7.0,5,13.2,0,12.4,0.5,1.79,Graduate,Venice,First Child,Part-Time,Medicine,No Special Needs
340,1,1,1,9085.0,1.0,1.0,,1,1,2,3.0,1.0,125.9,1,0,0,1,0,0,19,0.0,0,5.0,13,4.0,12.0,,0.0,5.0,8.0,3,12.0,0,9.4,-0.8,-3.12,Enrolled,Rome,,Evening Classes,Engineering,
3279,4,39,1,8014.0,0.0,1.0,133.1,1,37,37,9.0,8.0,113.0,0,0,0,1,0,1,32,0.0,0,6.0,18,2.0,10.333333333333334,0.0,0.0,6.0,7.0,6,11.5,0,16.2,0.3,-0.92,Graduate,Helsinki,Youngest Child,Online,Commerce,No Special Needs
703,2,39,1,9991.0,0.0,1.0,,1,37,37,9.0,9.0,133.2,1,0,0,1,1,0,32,0.0,0,5.0,5,0.0,0.0,,0.0,5.0,5.0,0,0.0,0,7.6,2.6,0.32,Dropout,Saint Petersburg,,Part-Time,Science,
2584,1,1,1,,1.0,1.0,,1,19,12,9.0,4.0,133.2,1,0,0,1,0,0,19,0.0,0,,6,6.0,,,,6.0,7.0,6,13.666666666666666,0,7.6,2.6,0.32,Graduate,Sofia,,Evening Classes,Science,
373,4,39,1,9991.0,0.0,1.0,140.0,1,1,37,141.0,192.0,129.7,0,0,0,1,0,0,35,0.0,0,5.0,8,5.0,12.0,0.0,0.0,5.0,9.0,5,12.857142857142858,0,13.9,-0.3,0.79,Graduate,Berlin,Middle Child,Evening Classes,Medicine,Special Needs
3874,1,39,1,9130.0,1.0,1.0,,1,1,1,90.0,1.0,120.0,1,0,1,0,1,0,41,0.0,0,5.0,5,0.0,0.0,,0.0,5.0,5.0,0,0.0,5,12.7,3.7,-1.7,Dropout,Kyiv,,Part-Time,Medicine,
526,1,39,1,9119.0,1.0,19.0,,1,19,19,5.0,3.0,100.9,1,0,0,1,1,0,24,0.0,0,5.0,9,1.0,12.0,,0.0,5.0,6.0,3,10.5,0,10.8,1.4,1.74,Enrolled,Helsinki,,Part-Time,Commerce,
1818,1,17,4,9773.0,1.0,1.0,,1,2,37,9.0,9.0,115.8,1,0,1,0,0,0,19,0.0,0,6.0,6,0.0,0.0,,0.0,6.0,0.0,0,0.0,0,8.9,1.4,3.51,Dropout,Paris,,Part-Time,Engineering,
3495,1,1,1,9003.0,1.0,1.0,124.0,1,38,19,9.0,7.0,116.0,0,0,0,1,1,0,19,0.0,0,6.0,8,6.0,15.5,0.0,0.0,6.0,10.0,6,14.1,0,16.2,0.3,-0.92,Graduate,,Middle Child,Online,Science,Special Needs
4296,1,44,1,9070.0,1.0,39.0,,1,1,38,5.0,5.0,116.3,1,1,0,1,1,1,21,0.0,2,7.0,7,4.0,11.5,,5.0,9.0,10.0,7,12.142857142857142,0,12.4,0.5,1.79,Graduate,Sofia,,Part-Time,Arts,
3977,1,17,2,9500.0,1.0,1.0,,1,37,1,9.0,4.0,127.3,1,0,0,1,0,1,19,0.0,0,7.0,7,6.0,13.8,,0.0,7.0,7.0,6,13.8,0,7.6,2.6,0.32,Graduate,Edinburgh,,Full-Time,Engineering,
2974,1,1,1,171.0,1.0,1.0,124.0,1,1,19,123.0,103.0,113.9,1,1,0,1,0,0,19,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,13.9,-0.3,0.79,Dropout,Copenhagen,First Child,Online,Commerce,No Special Needs
194,1,1,4,9500.0,1.0,1.0,,1,38,38,9.0,8.0,129.8,1,0,0,1,0,0,18,0.0,0,8.0,8,7.0,12.242857142857144,,0.0,8.0,8.0,7,12.242857142857144,0,12.7,3.7,-1.7,Graduate,Stockholm,,Online,Commerce,
967,1,39,1,9003.0,1.0,12.0,,1,37,19,9.0,10.0,120.0,0,0,0,1,1,0,58,0.0,0,6.0,9,0.0,0.0,,0.0,6.0,6.0,0,0.0,0,13.9,-0.3,0.79,Dropout,Bucharest,,Full-Time,Medicine,
2641,1,1,1,9773.0,1.0,1.0,125.0,1,38,38,9.0,9.0,133.4,1,0,0,1,1,1,20,0.0,0,6.0,8,6.0,12.0,0.0,0.0,6.0,8.0,6,11.5,0,13.9,-0.3,0.79,Graduate,Zurich,Middle Child,Full-Time,Engineering,No Special Needs
134,1,43,1,9238.0,1.0,1.0,130.0,1,38,37,9.0,7.0,133.2,0,0,0,1,0,0,20,0.0,5,9.0,15,9.0,11.666666666666666,0.0,2.0,7.0,8.0,7,11.714285714285714,0,7.6,2.6,0.32,Graduate,Brussels,Youngest Child,Online,Medicine,No Special Needs
3848,1,39,1,9003.0,1.0,1.0,,1,37,37,6.0,6.0,100.0,0,0,1,0,1,0,28,0.0,4,10.0,19,8.0,11.88888888888889,,2.0,8.0,17.0,5,11.6,1,15.5,2.8,-4.06,Dropout,Sofia,,Evening Classes,Science,
4336,1,1,2,9773.0,1.0,1.0,129.0,1,37,37,9.0,7.0,117.1,1,0,0,1,0,0,20,0.0,0,6.0,12,1.0,17.0,0.0,0.0,6.0,12.0,1,17.0,0,9.4,-0.8,-3.12,Enrolled,Athens,Youngest Child,Part-Time,Commerce,Special Needs
2711,1,43,1,8014.0,0.0,1.0,,1,37,37,0.0,6.0,128.2,0,0,0,0,0,0,41,0.0,0,6.0,6,0.0,0.0,,0.0,6.0,12.0,0,0.0,0,9.4,-0.8,-3.12,Dropout,London,,Online,Science,
1597,1,1,1,9773.0,1.0,1.0,164.0,1,19,1,9.0,9.0,161.2,0,0,0,1,1,1,18,0.0,0,6.0,7,6.0,15.571428571428571,0.0,0.0,6.0,7.0,6,16.142857142857142,0,13.9,-0.3,0.79,Graduate,Edinburgh,Middle Child,Online,Medicine,Special Needs
548,1,1,1,9500.0,1.0,1.0,,1,37,37,9.0,9.0,138.0,0,0,0,1,1,0,18,0.0,0,8.0,11,6.0,13.496666666666668,,0.0,8.0,11.0,6,13.496666666666668,1,9.4,-0.8,-3.12,Enrolled,Sofia,,Full-Time,Medicine,
73,1,17,4,9254.0,1.0,1.0,,1,38,37,5.0,7.0,111.7,1,0,0,1,1,0,18,0.0,0,6.0,12,3.0,11.666666666666666,,0.0,6.0,12.0,1,12.0,0,12.4,0.5,1.79,Dropout,Saint Petersburg,,Online,Engineering,
2191,1,1,6,9500.0,1.0,1.0,,1,4,19,2.0,3.0,124.7,1,0,0,1,1,0,18,0.0,0,7.0,0,0.0,0.0,,0.0,8.0,0.0,0,0.0,0,16.2,0.3,-0.92,Dropout,,,Part-Time,Medicine,
1295,2,39,1,8014.0,0.0,19.0,,1,1,1,4.0,4.0,130.0,0,0,0,1,1,0,24,0.0,0,6.0,14,1.0,10.0,,0.0,5.0,5.0,0,0.0,0,16.2,0.3,-0.92,Dropout,Helsinki,,Full-Time,Commerce,
3579,1,1,1,9670.0,1.0,1.0,,1,3,37,4.0,7.0,139.5,0,0,0,1,1,1,20,0.0,0,6.0,7,6.0,14.833333333333334,,0.0,6.0,6.0,6,14.833333333333334,0,12.7,3.7,-1.7,Graduate,Warsaw,,Full-Time,Medicine,
1776,2,1,1,9254.0,1.0,1.0,140.0,1,19,38,4.0,7.0,133.0,0,0,0,1,1,0,33,0.0,3,9.0,11,9.0,12.8,0.0,2.0,7.0,9.0,7,11.428571428571429,0,12.7,3.7,-1.7,Graduate,Berlin,Youngest Child,Online,Arts,Special Needs
2207,1,43,1,,1.0,1.0,130.0,1,37,19,9.0,8.0,130.8,0,0,0,1,1,0,22,0.0,0,,5,0.0,,0.0,,5.0,9.0,3,13.333333333333334,2,16.2,0.3,-0.92,Enrolled,Stockholm,First Child,Evening Classes,Medicine,No Special Needs
3079,1,44,1,9085.0,1.0,39.0,,1,12,38,4.0,8.0,160.0,1,0,0,1,1,0,23,0.0,1,6.0,10,5.0,12.5,,1.0,6.0,8.0,2,13.5,0,12.4,0.5,1.79,Dropout,Sofia,,Online,Arts,
2099,1,17,2,9254.0,1.0,1.0,123.0,1,19,19,5.0,5.0,113.2,1,0,1,1,0,0,19,0.0,0,6.0,10,6.0,12.166666666666666,0.0,0.0,6.0,8.0,5,11.666666666666666,0,16.2,0.3,-0.92,Dropout,Dublin,Youngest Child,Online,Arts,No Special Needs
2188,1,17,1,9254.0,1.0,1.0,140.0,1,3,1,2.0,3.0,129.9,0,0,0,1,0,1,19,0.0,0,6.0,15,6.0,11.333333333333334,0.0,0.0,6.0,9.0,3,12.666666666666666,0,9.4,-0.8,-3.12,Graduate,Budapest,Middle Child,Part-Time,Medicine,Special Needs
1102,1,1,2,9853.0,1.0,1.0,,1,38,38,7.0,5.0,120.0,1,0,0,1,0,0,18,0.0,0,6.0,10,3.0,12.0,,0.0,6.0,8.0,4,10.25,0,10.8,1.4,1.74,Enrolled,Vienna,,Part-Time,Commerce,
